5.000000000000000000e-01
5.641025641025640969e-01
6.282051282051281937e-01
6.923076923076922906e-01
7.564102564102563875e-01
8.205128205128204844e-01
8.846153846153845812e-01
9.487179487179486781e-01
1.012820512820512775e+00
1.076923076923076872e+00
1.141025641025640969e+00
1.205128205128205066e+00
1.269230769230769162e+00
1.333333333333333259e+00
1.397435897435897356e+00
1.461538461538461453e+00
1.525641025641025550e+00
1.589743589743589647e+00
1.653846153846153744e+00
1.717948717948717841e+00
1.782051282051281937e+00
1.846153846153846034e+00
1.910256410256410131e+00
1.974358974358974228e+00
2.038461538461538325e+00
2.102564102564102200e+00
2.166666666666666519e+00
2.230769230769230838e+00
2.294871794871794712e+00
2.358974358974358587e+00
2.423076923076922906e+00
2.487179487179487225e+00
2.551282051282051100e+00
2.615384615384614975e+00
2.679487179487179294e+00
2.743589743589743613e+00
2.807692307692307487e+00
2.871794871794871362e+00
2.935897435897435681e+00
3.000000000000000000e+00
