1.420325323914495008e-01,9.566074203699198586e-02,6.505070465826799653e-02,4.963756998159370853e-02,3.976340389513730728e-02,3.745897682557947084e-02
1.340106610559085865e-01,1.004387162425412899e-01,7.335056471872834771e-02,6.061451088489149680e-02,5.463062605830106000e-02,7.419890715861128527e-02
1.544163959361282978e-01,1.583229737191725606e-01,1.163625867144940790e-01,1.344945305220065501e-01,2.345540752881732638e-01,2.091828524202051232e-01
2.134835117052869824e-01,2.034442782448650511e-01,2.389159781956398387e-01,3.503587530702810260e-01,4.613278524245851275e-01,4.862763378184097318e-01
4.471185622504739721e-01,4.929948636261214379e-01,6.617740038013484316e-01,7.462249738517657827e-01,9.191399856985507100e-01,8.812630765136553190e-01
6.564350676280471530e-01,7.501895819872460569e-01,8.264245478284869550e-01,8.578794629689180384e-01,8.480138820472923333e-01,1.000959172698816957e+00
6.599179693976759964e-01,6.964517562592066335e-01,7.194383679436611168e-01,7.475518240642410328e-01,7.317581422870588215e-01,8.160908399380860656e-01
5.719377728996983823e-01,5.632330795496035547e-01,5.615914040594964796e-01,5.691421879047470211e-01,5.631708623626267007e-01,5.722596688056283964e-01
4.691075221034221587e-01,4.705006314688288671e-01,4.718692816803677359e-01,4.774832550919764773e-01,4.832137487848822133e-01,4.151576667952995292e-01
