5.318721031419447742e-01
5.307919570307485513e-01
5.299843767068171951e-01
5.293921924329482165e-01
5.268243040335800487e-01
5.171294745529326775e-01
4.957512863675582193e-01
4.681131748775313461e-01
4.432023305223348197e-01
4.275038637038980349e-01
4.138015120115597356e-01
4.066025218854712464e-01
3.996297313970222920e-01
3.974169550618321112e-01
3.942759585568533232e-01
3.924108824536836626e-01
3.925041317034477784e-01
3.906525569428384026e-01
3.912673918192662303e-01
3.886350102640194204e-01
