7.098043929619168857e-01,7.028049009761953014e-01,7.012502979606931586e-01,7.042059684162360611e-01,7.106334132720841801e-01,7.274941696410710534e-01
7.017049834049267076e-01,7.052061128208396701e-01,7.059309499268857646e-01,7.214578678280513246e-01,7.275299529401667575e-01,7.707776493648289540e-01
7.338100402711108527e-01,7.625846892230100371e-01,7.738038191731229087e-01,8.111350894871273143e-01,9.583521666745284939e-01,1.001427174113713292e+00
8.363315681269055668e-01,8.665764973036620411e-01,9.504576108547792002e-01,1.146937543116884228e+00,1.409754798505026052e+00,1.668922490336823383e+00
1.268162314475629548e+00,1.489449254508484088e+00,1.946357101976729398e+00,2.384570943368026441e+00,3.113469780009773924e+00,3.496683918530723023e+00
2.297030995535511266e+00,2.880853622148962678e+00,3.593413803066168644e+00,4.231211755735167834e+00,4.762576115786465891e+00,5.681443402671885856e+00
2.818979259558575645e+00,3.440385679628712445e+00,4.132062441354934279e+00,4.815417344532606059e+00,5.455054672911469282e+00,6.300341911756813573e+00
3.317121115929543507e+00,4.005311766159709741e+00,4.669531885832137519e+00,5.379600785161684939e+00,6.070709590177833626e+00,6.747924382894394668e+00
3.566293605385079779e+00,4.284511967491020812e+00,4.974646254804852674e+00,5.644222215580998459e+00,6.351539979010365933e+00,7.038580848141789303e+00
