5.000000000000000000e+00
6.052631578947368141e+00
7.105263157894736281e+00
8.157894736842106198e+00
9.210526315789472562e+00
1.026315789473684248e+01
1.131578947368421062e+01
1.236842105263157876e+01
1.342105263157894690e+01
1.447368421052631504e+01
1.552631578947368318e+01
1.657894736842105132e+01
1.763157894736842124e+01
1.868421052631578760e+01
1.973684210526315752e+01
2.078947368421052744e+01
2.184210526315789380e+01
2.289473684210526372e+01
2.394736842105263008e+01
2.500000000000000000e+01
